date,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation
2022-01-13 12:00:00+00:00,-1.9775,-5.5779467,0.0,2.0,6.489992,8.669949
2022-01-13 13:00:00+00:00,-1.4775,-4.989456,0.0,1.0,5.0911684,6.87779
2022-01-13 14:00:00+00:00,0.47249997,-3.052226,0.0,0.0,4.6938252,3.396233
2022-01-13 15:00:00+00:00,3.0725,-0.32101965,0.0,2.0,3.2599385,2.52
2022-01-13 16:00:00+00:00,4.4725,0.7557678,0.0,1.0,6.162207,7.2805495
2022-01-13 17:00:00+00:00,5.9725,2.5820398,0.0,1.0,4.8965297,5.6233797
2022-01-13 18:00:00+00:00,6.8225,3.1347232,0.0,1.0,7.729527,9.178235
2022-01-13 19:00:00+00:00,6.9225,3.266687,0.0,1.0,7.9932966,10.233123
2022-01-13 20:00:00+00:00,6.2725,2.9588385,0.0,2.0,6.28713,8.39657
2022-01-13 21:00:00+00:00,4.4725,1.6529102,0.0,3.0,4.896529,11.923557
2022-01-13 22:00:00+00:00,3.7225,0.56662464,0.0,2.0,6.989936,9.422101
2022-01-13 23:00:00+00:00,1.7725,-1.5683494,0.0,3.0,7.6367526,9.339208
2022-01-14 00:00:00+00:00,0.7725,-2.5366168,0.0,3.0,6.725354,7.10031
2022-01-14 01:00:00+00:00,0.67249995,-2.7111964,0.0,3.0,7.628263,13.089354
2022-01-14 02:00:00+00:00,0.5225,-2.8710742,0.0,3.0,7.8954163,17.339897
2022-01-14 03:00:00+00:00,0.7725,-2.9044607,0.0,3.0,10.041354,19.95972
2022-01-14 04:00:00+00:00,0.82249993,-3.0905685,0.0,2.0,11.609651,22.218153
2022-01-14 05:00:00+00:00,0.5725,-3.2722514,0.0,3.0,11.090103,22.59699
2022-01-14 06:00:00+00:00,0.67249995,-3.414297,0.0,1.0,13.004921,24.472057
2022-01-14 07:00:00+00:00,0.47249997,-3.900724,0.0,1.0,14.764389,27.691935
2022-01-14 08:00:00+00:00,0.5725,-4.176293,0.0,2.0,17.339897,31.786186
2022-01-14 09:00:00+00:00,1.0725,-3.7468393,0.0,3.0,17.673029,32.789658
2022-01-14 10:00:00+00:00,1.6225001,-3.3790216,0.0,3.0,18.72346,33.31508
2022-01-14 11:00:00+00:00,1.8725,-3.2102065,0.0,3.0,19.083395,33.933697
2022-01-14 12:00:00+00:00,1.7225001,-3.2240863,0.0,1.0,18.0036,33.96233
2022-01-14 13:00:00+00:00,1.5725,-3.9265,0.0,1.0,21.26744,37.290855
2022-01-14 14:00:00+00:00,2.9725,-3.0881498,0.0,1.0,24.842607,41.784824
2022-01-14 15:00:00+00:00,4.1725,-2.1815457,0.0,1.0,27.804028,40.00052
2022-01-14 16:00:00+00:00,5.0725,-1.9159784,0.0,1.0,32.85678,46.148857
2022-01-14 17:00:00+00:00,5.0225,-2.5689979,0.0,2.0,36.388508,50.420567
2022-01-14 18:00:00+00:00,4.5225,-2.9174895,0.0,2.0,34.627434,48.32589
2022-01-14 19:00:00+00:00,4.1225,-2.9151978,0.0,1.0,31.452133,43.73963
2022-01-14 20:00:00+00:00,3.5725,-3.1619687,0.0,2.0,28.835976,40.75798
2022-01-14 21:00:00+00:00,2.8225,-3.4087288,0.0,1.0,25.210283,38.202427
2022-01-14 22:00:00+00:00,1.6725,-4.267027,0.0,1.0,22.33161,37.079998
2022-01-14 23:00:00+00:00,-0.1275,-6.5581284,0.0,0.0,24.546085,38.921646
2022-01-15 00:00:00+00:00,-0.32750002,-5.586614,0.0,1.0,16.62249,29.035288
2022-01-15 01:00:00+00:00,-1.2275,-6.8435063,0.0,1.0,18.35647,30.718357
2022-01-15 02:00:00+00:00,-2.6275,-8.951536,0.0,1.0,22.19773,34.875435
2022-01-15 03:00:00+00:00,-4.5275,-11.622364,0.0,2.0,26.009842,38.986523
2022-01-15 04:00:00+00:00,-5.4275,-12.03209,0.0,0.0,22.101183,33.190357
2022-01-15 05:00:00+00:00,-6.2775,-13.107375,0.0,0.0,22.881958,34.03476
2022-01-15 06:00:00+00:00,-7.6775,-14.64557,0.0,0.0,22.881958,33.092598
2022-01-15 07:00:00+00:00,-8.8775,-15.892733,0.0,0.0,22.415602,32.527744
2022-01-15 08:00:00+00:00,-9.9275,-16.993153,0.0,0.0,22.26768,31.863558
2022-01-15 09:00:00+00:00,-10.4275,-17.50346,0.0,0.0,22.057161,31.079075
2022-01-15 10:00:00+00:00,-10.8275,-17.688843,0.0,0.0,20.393293,28.576382
2022-01-15 11:00:00+00:00,-11.0775,-17.596088,0.0,0.0,17.873554,25.277023
2022-01-15 12:00:00+00:00,-10.5775,-16.862907,0.0,0.0,16.42247,21.575987
2022-01-15 13:00:00+00:00,-10.8775,-16.69929,0.0,0.0,13.32,17.076298
2022-01-15 14:00:00+00:00,-9.9275,-15.781075,0.0,0.0,13.698934,17.294992
2022-01-15 15:00:00+00:00,-9.1775,-15.260607,0.0,1.0,15.226764,19.245697
2022-01-15 16:00:00+00:00,-8.1775,-14.072855,0.0,0.0,13.905509,17.782688
2022-01-15 17:00:00+00:00,-7.0775,-13.147943,0.0,1.0,15.141414,18.899143
2022-01-15 18:00:00+00:00,-6.0275,-12.152875,0.0,3.0,15.484185,19.353138
2022-01-15 19:00:00+00:00,-5.4775,-11.419176,0.0,2.0,14.145756,17.555305
2022-01-15 20:00:00+00:00,-5.2275,-10.903292,0.0,3.0,12.224107,15.379206
2022-01-15 21:00:00+00:00,-5.3775,-10.942005,0.0,2.0,11.304229,14.685176
2022-01-15 22:00:00+00:00,-6.0275,-11.151022,0.0,3.0,8.28,15.124284
2022-01-15 23:00:00+00:00,-6.3275,-11.58601,0.0,3.0,9.449572,15.484185
2022-01-16 00:00:00+00:00,-7.5275,-12.829753,0.0,1.0,9.726665,12.964998
2022-01-16 01:00:00+00:00,-8.1775,-13.206595,0.0,1.0,7.92,13.684735
2022-01-16 02:00:00+00:00,-8.5775,-14.179972,0.0,0.0,11.885453,18.72346
2022-01-16 03:00:00+00:00,-9.2775,-15.539693,0.0,0.0,16.199999,24.48
2022-01-16 04:00:00+00:00,-10.0775,-16.466557,0.0,0.0,16.93531,25.20257
2022-01-16 05:00:00+00:00,-10.6775,-16.970078,0.0,0.0,16.203999,24.482647
2022-01-16 06:00:00+00:00,-11.2275,-17.315388,0.0,0.0,14.869351,21.03152
2022-01-16 07:00:00+00:00,-11.7275,-17.644253,0.0,0.0,13.797913,19.734436
2022-01-16 08:00:00+00:00,-12.0775,-17.919724,0.0,0.0,13.276144,18.511143
2022-01-16 09:00:00+00:00,-12.2275,-17.762997,0.0,0.0,11.183201,15.188415
2022-01-16 10:00:00+00:00,-12.3275,-18.089802,0.0,0.0,12.7279215,17.163355
2022-01-16 11:00:00+00:00,-12.4775,-18.196892,0.0,0.0,12.496719,17.462782
2022-01-16 12:00:00+00:00,-13.2275,-18.590492,0.0,0.0,10.239453,15.315873
2022-01-16 13:00:00+00:00,-12.8775,-18.035885,0.0,0.0,8.905908,14.081477
2022-01-16 14:00:00+00:00,-10.9275,-16.10468,0.0,1.0,9.107359,12.10157
2022-01-16 15:00:00+00:00,-8.3275,-13.471884,0.0,3.0,9.360001,11.609651
2022-01-16 16:00:00+00:00,-6.5775,-12.127895,0.0,3.0,12.904882,16.09969
2022-01-16 17:00:00+00:00,-5.0775,-10.583759,0.0,3.0,13.849477,16.981165
2022-01-16 18:00:00+00:00,-3.4775,-8.342053,0.0,3.0,10.514218,13.246826
2022-01-16 19:00:00+00:00,-2.0275,-7.5224767,0.0,3.0,16.575644,21.599998
2022-01-16 20:00:00+00:00,0.47249997,-4.756262,0.0,3.0,15.876775,22.751316
2022-01-16 21:00:00+00:00,0.12249999,-4.835104,0.0,3.0,14.336861,22.768398
2022-01-16 22:00:00+00:00,-1.9775,-7.2207475,0.0,3.0,15.937878,27.333935
2022-01-16 23:00:00+00:00,-2.1275,-7.1241956,0.0,3.0,14.458382,24.023088
2022-01-17 00:00:00+00:00,-3.1275,-8.694331,0.10000001,71.0,19.255793,33.192314
2022-01-17 01:00:00+00:00,-1.1775,-6.7816825,0.0,75.0,21.166653,36.544876
2022-01-17 02:00:00+00:00,0.82249993,-4.719059,0.19999993,75.0,23.34455,39.763298
2022-01-17 03:00:00+00:00,2.0225,-4.299515,1.6,71.0,30.009838,50.482216
2022-01-17 04:00:00+00:00,2.6725001,-3.9520626,2.2,61.0,32.839024,53.630333
2022-01-17 05:00:00+00:00,3.6725001,-3.3364239,2.3,61.0,36.44722,59.665585
2022-01-17 06:00:00+00:00,4.8225,-2.2306428,2.7,63.0,38.23634,62.096615
2022-01-17 07:00:00+00:00,5.1225,-2.0104537,5.2,63.0,39.325775,63.63961
2022-01-17 08:00:00+00:00,5.7225,-1.278882,9.0,65.0,39.47708,63.898735
2022-01-17 09:00:00+00:00,6.6725,0.587204,9.4,65.0,34.75445,57.479496
2022-01-17 10:00:00+00:00,9.1725,0.71675014,4.4,63.0,54.010796,83.02586
2022-01-17 11:00:00+00:00,5.5725,0.92692566,0.0,2.0,21.862406,37.641953
2022-01-17 12:00:00+00:00,4.5725,-1.1361647,0.0,2.0,27.72,45.005756
2022-01-17 13:00:00+00:00,3.6725001,-0.8584008,0.0,3.0,18.782204,32.688713
2022-01-17 14:00:00+00:00,2.9225001,-1.8154328,0.2,51.0,20.140705,35.14935
2022-01-17 15:00:00+00:00,2.7225,-2.0919793,0.1,51.0,19.95972,30.563978
2022-01-17 16:00:00+00:00,3.6725001,-2.6097326,0.0,3.0,28.8,39.468872
2022-01-17 17:00:00+00:00,2.8725,-3.7968678,0.1,51.0,30.261421,41.236897
2022-01-17 18:00:00+00:00,2.8225,-4.339965,0.0,3.0,33.151287,46.66272
2022-01-17 19:00:00+00:00,2.6725001,-4.2072887,0.0,3.0,30.551254,42.76885
2022-01-17 20:00:00+00:00,3.1225,-3.2996953,0.0,3.0,26.178707,40.01024
2022-01-17 21:00:00+00:00,3.0725,-3.0528908,0.0,3.0,23.893261,37.695282
2022-01-17 22:00:00+00:00,2.1225,-4.184822,0.0,3.0,25.264202,39.47708
2022-01-17 23:00:00+00:00,1.6225001,-4.6247625,0.0,71.0,25.189713,39.44424
2022-01-18 00:00:00+00:00,1.3725001,-4.3740597,0.0,71.0,21.9718,35.80688
2022-01-18 01:00:00+00:00,0.8725,-4.5793495,0.0,3.0,19.734436,33.326748
2022-01-18 02:00:00+00:00,0.1725,-5.414633,0.0,3.0,20.833395,35.455887
2022-01-18 03:00:00+00:00,0.5725,-6.352805,0.0,3.0,28.30983,44.9063
2022-01-18 04:00:00+00:00,0.022499993,-6.8951936,0.0,3.0,26.459389,41.104683
2022-01-18 05:00:00+00:00,-0.17750001,-6.974058,0.0,3.0,26.282465,41.93343
2022-01-18 06:00:00+00:00,-1.0275,-7.8150215,0.0,1.0,25.952478,42.342487
2022-01-18 07:00:00+00:00,-1.9275,-8.378441,0.0,3.0,23.224882,39.5181
2022-01-18 08:00:00+00:00,-2.3274999,-8.594404,0.0,1.0,21.41319,36.16701
2022-01-18 09:00:00+00:00,-3.1775,-9.531225,0.0,3.0,21.659916,35.74167
2022-01-18 10:00:00+00:00,-3.2775,-10.172123,0.0,3.0,25.11758,40.872288
2022-01-18 11:00:00+00:00,-2.9775,-9.739132,0.0,3.0,24.344624,38.80159
2022-01-18 12:00:00+00:00,-1.2275,-7.5806413,0.0,2.0,21.629978,35.364388
2022-01-18 13:00:00+00:00,-0.9775,-6.6654887,0.0,1.0,17.654686,28.948118
2022-01-18 14:00:00+00:00,0.47249997,-4.971651,0.0,3.0,16.676977,24.1388
2022-01-18 15:00:00+00:00,1.4725001,-5.9564495,0.0,3.0,29.96662,40.77069
2022-01-18 16:00:00+00:00,1.6225001,-5.9157324,0.0,3.0,30.684587,42.476948
2022-01-18 17:00:00+00:00,1.5225,-6.227774,0.0,3.0,31.072817,42.67177
2022-01-18 18:00:00+00:00,1.9225001,-5.7224298,0.0,1.0,30.267845,41.216457
2022-01-18 19:00:00+00:00,2.0225,-5.7962036,0.0,1.0,31.404713,42.518116
2022-01-18 20:00:00+00:00,1.5225,-5.8689938,0.0,1.0,28.33957,38.803257
2022-01-18 21:00:00+00:00,0.6225,-5.9741273,0.0,0.0,22.702845,33.651817
2022-01-18 22:00:00+00:00,-0.9275,-6.450876,0.0,0.0,15.315873,28.533264
2022-01-18 23:00:00+00:00,-1.9275,-7.1285286,0.0,0.0,13.18308,26.867676
2022-01-19 00:00:00+00:00,-2.6275,-7.084569,0.0,0.0,8.654987,20.390114
2022-01-19 01:00:00+00:00,-3.7275,-8.002747,0.0,0.0,7.6367526,16.363178
2022-01-19 02:00:00+00:00,-4.6275,-9.01572,0.0,0.0,8.557102,13.896187
2022-01-19 03:00:00+00:00,-5.0775,-9.38715,0.0,0.0,8.350138,12.10157
2022-01-19 04:00:00+00:00,-4.1275,-7.980115,0.0,0.0,5.6920996,7.5942073
2022-01-19 05:00:00+00:00,-3.5275,-7.1313553,0.0,0.0,4.6938257,6.8777895
2022-01-19 06:00:00+00:00,-3.8274999,-7.5588474,0.0,1.0,6.2145634,10.390226
2022-01-19 07:00:00+00:00,-4.3775,-8.178256,0.0,0.0,6.763786,15.844089
2022-01-19 08:00:00+00:00,-4.0775,-7.816336,0.0,1.0,6.489992,16.746773
2022-01-19 09:00:00+00:00,-3.6275,-7.5555,0.0,2.0,7.7879906,19.694992
2022-01-19 10:00:00+00:00,-3.3775,-7.4504795,0.0,2.0,8.707237,21.261345
2022-01-19 11:00:00+00:00,-2.6775,-7.1296935,0.0,1.0,11.384199,24.482647
2022-01-19 12:00:00+00:00,-1.3774999,-6.5776253,0.0,3.0,16.327497,27.943514
2022-01-19 13:00:00+00:00,-0.2775,-5.720124,0.0,3.0,18.1041,30.173496
2022-01-19 14:00:00+00:00,1.0225,-4.8896294,0.0,3.0,21.629978,36.969738
2022-01-19 15:00:00+00:00,2.3725,-2.915202,0.0,3.0,18.35647,30.413076
2022-01-19 16:00:00+00:00,4.0725,-1.0296867,0.0,2.0,17.731598,26.052162
2022-01-19 17:00:00+00:00,5.5725,0.057130337,0.0,2.0,20.833395,30.551254
2022-01-19 18:00:00+00:00,6.8225,0.7789359,0.0,2.0,24.774696,35.496075
2022-01-19 19:00:00+00:00,7.3725,1.4477377,0.0,1.0,24.192429,34.131718
2022-01-19 20:00:00+00:00,7.6225,2.157073,0.0,0.0,21.566973,31.682043
2022-01-19 21:00:00+00:00,6.7725,1.4529667,0.0,0.0,20.46941,34.07091
2022-01-19 22:00:00+00:00,5.3225,0.062488556,0.0,1.0,19.586119,36.276142
2022-01-19 23:00:00+00:00,4.9725,-0.41739202,0.0,2.0,20.523157,37.52471
2022-01-20 00:00:00+00:00,3.8225002,-0.4814911,0.0,2.0,13.551501,31.394394
2022-01-20 01:00:00+00:00,4.6225,0.46142292,0.0,3.0,12.475961,28.04305
2022-01-20 02:00:00+00:00,5.1225,0.53460455,0.0,3.0,15.30741,30.7542
2022-01-20 03:00:00+00:00,5.2725,0.51563835,0.0,3.0,16.418526,32.058197
2022-01-20 04:00:00+00:00,5.2725,0.50641155,0.0,2.0,16.434305,31.877792
2022-01-20 05:00:00+00:00,4.7225,0.21706152,0.0,2.0,14.693999,29.949316
2022-01-20 06:00:00+00:00,3.7225,-0.7532935,0.0,3.0,14.48972,29.07989
2022-01-20 07:00:00+00:00,3.6225,-0.80944943,0.0,3.0,14.33234,26.980793
2022-01-20 08:00:00+00:00,3.3225,-1.4761593,0.1,51.0,17.58481,30.911821
2022-01-20 09:00:00+00:00,2.5725,-0.8869624,0.9,53.0,10.495713,23.73271
2022-01-20 10:00:00+00:00,2.5225,-0.51473045,1.5,61.0,8.12197,19.319628
2022-01-20 11:00:00+00:00,2.4225001,-0.5817156,0.7,53.0,7.8954163,18.626305
2022-01-20 12:00:00+00:00,2.5725,-0.65552616,0.3,51.0,9.726664,22.828087
2022-01-20 13:00:00+00:00,1.9225001,-2.553692,0.79999995,71.0,17.581125,27.026386
2022-01-20 14:00:00+00:00,0.9725,-3.6410258,0.29999995,73.0,16.981165,30.599998
2022-01-20 15:00:00+00:00,0.9725,-3.981225,0.0,73.0,18.847641,29.142216
2022-01-20 16:00:00+00:00,0.67249995,-4.7037134,0.0,73.0,20.3774,28.40124
2022-01-20 17:00:00+00:00,0.67249995,-5.1139827,0.0,71.0,21.120682,28.84721
2022-01-20 18:00:00+00:00,1.3225,-4.700368,0.0,3.0,20.94507,27.86921
2022-01-20 19:00:00+00:00,1.5725,-4.7952175,0.0,2.0,22.288042,28.894344
2022-01-20 20:00:00+00:00,0.8725,-5.479366,0.0,1.0,21.566973,28.963785
2022-01-20 21:00:00+00:00,-0.4275,-7.1566925,0.0,1.0,23.584808,33.53415
2022-01-20 22:00:00+00:00,-2.1275,-8.603693,0.0,0.0,21.566973,33.58628
2022-01-20 23:00:00+00:00,-3.8274999,-10.657778,0.0,0.0,23.532547,37.35683
2022-01-21 00:00:00+00:00,-2.9775,-9.0681095,0.0,0.0,18.532135,32.379993
2022-01-21 01:00:00+00:00,-3.6275,-9.338572,0.0,1.0,16.24394,27.534704
2022-01-21 02:00:00+00:00,-4.2775,-10.447979,0.0,1.0,19.493261,31.338614
2022-01-21 03:00:00+00:00,-5.3775,-12.111306,0.0,1.0,22.505037,34.07091
2022-01-21 04:00:00+00:00,-6.3775,-13.232531,0.0,1.0,22.608458,32.736256
2022-01-21 05:00:00+00:00,-7.5275,-14.431659,0.0,2.0,22.734219,32.136932
2022-01-21 06:00:00+00:00,-8.5275,-15.559526,0.0,1.0,23.319553,33.04361
2022-01-21 07:00:00+00:00,-9.3275,-16.097576,0.0,0.0,21.349546,30.703587
2022-01-21 08:00:00+00:00,-9.8775,-16.67011,0.0,1.0,21.24,29.888672
2022-01-21 09:00:00+00:00,-10.4275,-17.31146,0.0,1.0,21.647945,30.317043
2022-01-21 10:00:00+00:00,-10.8275,-17.743742,0.0,2.0,21.647945,30.317043
2022-01-21 11:00:00+00:00,-11.3775,-18.101189,0.0,1.0,20.172853,28.835976
2022-01-21 12:00:00+00:00,-10.3775,-16.989786,0.0,2.0,19.493261,27.086262
2022-01-21 13:00:00+00:00,-10.2775,-16.884323,0.0,3.0,19.469976,26.341572
2022-01-21 14:00:00+00:00,-9.8275,-16.734236,0.0,3.0,21.626984,28.47643
2022-01-21 15:00:00+00:00,-9.1275,-16.07242,0.0,3.0,22.007162,28.880886
2022-01-21 16:00:00+00:00,-8.3775,-15.249183,0.0,3.0,21.626984,27.804028
2022-01-21 17:00:00+00:00,-7.1275,-13.894126,0.0,2.0,20.892412,26.67889
2022-01-21 18:00:00+00:00,-5.8775,-12.5938,0.0,1.0,20.5484,26.341572
2022-01-21 19:00:00+00:00,-5.2775,-11.903953,0.0,1.0,19.917469,25.764534
2022-01-21 20:00:00+00:00,-5.1775,-11.717772,0.0,1.0,19.296133,24.858253
2022-01-21 21:00:00+00:00,-5.6775,-12.131483,0.0,2.0,18.584509,24.798225
2022-01-21 22:00:00+00:00,-6.6275,-12.6645355,0.0,3.0,15.905319,25.40743
2022-01-21 23:00:00+00:00,-7.2775,-13.607033,0.0,2.0,17.81909,27.757376
2022-01-22 00:00:00+00:00,-7.2275,-13.23558,0.0,3.0,15.815435,23.664352
2022-01-22 01:00:00+00:00,-7.5275,-13.637248,0.0,2.0,16.418526,24.280659
2022-01-22 02:00:00+00:00,-7.8275,-13.949186,0.0,2.0,16.454008,23.936617
2022-01-22 03:00:00+00:00,-8.1775,-14.29212,0.0,2.0,16.299694,24.087738
2022-01-22 04:00:00+00:00,-8.6775,-14.779817,0.0,2.0,16.199999,24.648829
2022-01-22 05:00:00+00:00,-8.9775,-15.298981,0.0,2.0,17.673029,26.6327
2022-01-22 06:00:00+00:00,-9.3775,-15.862658,0.0,3.0,18.751125,28.001427
2022-01-22 07:00:00+00:00,-10.3275,-16.923618,0.0,1.0,19.45333,31.487139
2022-01-22 08:00:00+00:00,-10.9775,-17.641193,0.0,1.0,19.803272,31.97319
2022-01-22 09:00:00+00:00,-11.5275,-17.997435,0.0,1.0,18.391735,31.355152
2022-01-22 10:00:00+00:00,-11.7775,-18.105028,0.0,0.0,17.294992,28.241076
2022-01-22 11:00:00+00:00,-12.1275,-18.366219,0.0,0.0,16.595179,29.09103
2022-01-22 12:00:00+00:00,-11.9275,-18.037548,0.0,0.0,15.856356,27.757376
2022-01-22 13:00:00+00:00,-11.3275,-17.38307,0.0,0.0,15.496736,26.368616
2022-01-22 14:00:00+00:00,-9.3275,-15.360481,0.0,0.0,15.4800005,21.349546
2022-01-22 15:00:00+00:00,-7.0775,-12.925761,0.0,0.0,14.799459,18.888851
2022-01-22 16:00:00+00:00,-4.8775,-10.477115,0.0,0.0,13.698934,16.93531
2022-01-22 17:00:00+00:00,-3.1775,-8.329302,0.0,0.0,11.212135,13.75558
2022-01-22 18:00:00+00:00,-2.0775,-6.7803454,0.0,0.0,8.217153,9.826088
2022-01-22 19:00:00+00:00,-1.5274999,-5.734057,0.0,0.0,4.510787,5.634891
2022-01-22 20:00:00+00:00,-1.4775,-5.3822446,0.0,0.0,2.3051248,2.8116899
2022-01-22 21:00:00+00:00,-1.8774999,-5.798305,0.0,0.0,2.4149535,2.9024127
2022-01-22 22:00:00+00:00,-3.5275,-7.779533,0.0,0.0,5.6233797,5.8603754
2022-01-22 23:00:00+00:00,-5.4775,-10.0062895,0.0,1.0,8.209263,10.028439
2022-01-23 00:00:00+00:00,-4.0275,-8.0091,0.0,1.0,5.506941,12.074766
2022-01-23 01:00:00+00:00,-4.9775,-9.09451,0.0,1.0,7.0911775,14.48972
2022-01-23 02:00:00+00:00,-5.3275,-9.463083,0.0,1.0,6.6185193,16.45007
2022-01-23 03:00:00+00:00,-4.8775,-9.270129,0.0,1.0,7.127636,16.563911
2022-01-23 04:00:00+00:00,-5.3275,-10.095243,0.0,0.0,9.387651,20.380579
2022-01-23 05:00:00+00:00,-5.8275,-10.528067,0.0,0.0,8.4963045,20.380579
2022-01-23 06:00:00+00:00,-6.0775,-10.958419,0.0,0.0,9.290511,21.566973
2022-01-23 07:00:00+00:00,-5.9275,-11.216887,0.0,0.0,11.681987,24.33664
2022-01-23 08:00:00+00:00,-5.8775,-11.191246,0.0,0.0,11.435313,23.871555
2022-01-23 09:00:00+00:00,-5.8275,-11.291386,0.0,0.0,12.413477,24.86868
2022-01-23 10:00:00+00:00,-5.7775,-11.225321,0.0,0.0,12.303366,24.627787
2022-01-23 11:00:00+00:00,-5.8775,-11.198664,0.0,0.0,11.367109,23.535301
2022-01-23 12:00:00+00:00,-5.2275,-10.286081,0.0,1.0,10.137692,22.148045
2022-01-23 13:00:00+00:00,-4.5275,-9.938492,0.0,3.0,12.7279215,21.313093
2022-01-23 14:00:00+00:00,-3.1275,-8.499138,0.0,3.0,12.538134,18.089775
2022-01-23 15:00:00+00:00,-1.5274999,-6.9056177,0.0,3.0,12.88981,16.676977
2022-01-23 16:00:00+00:00,0.022499993,-5.3795557,0.0,2.0,13.37825,16.854767
2022-01-23 17:00:00+00:00,1.4725001,-3.879709,0.0,1.0,13.1041975,16.279802
2022-01-23 18:00:00+00:00,2.2725,-3.0361714,0.0,2.0,12.783802,15.629971
2022-01-23 19:00:00+00:00,2.7725,-2.670763,0.0,2.0,13.684735,17.174677
2022-01-23 20:00:00+00:00,2.7725,-2.7731028,0.0,2.0,14.386494,18.709612
2022-01-23 21:00:00+00:00,2.0725,-2.975599,0.0,1.0,11.435313,17.388409
2022-01-23 22:00:00+00:00,-1.4275,-6.170161,0.0,2.0,9.83268,18.388212
2022-01-23 23:00:00+00:00,-0.027500004,-4.569467,0.0,2.0,8.825508,20.780453
2022-01-24 00:00:00+00:00,-0.52750003,-4.4524436,0.0,3.0,6.489992,16.215992
2022-01-24 01:00:00+00:00,-0.6275,-4.5822916,0.0,71.0,7.2805495,15.137133
2022-01-24 02:00:00+00:00,-0.9775,-4.356062,0.0,71.0,4.0249224,9.746631
2022-01-24 03:00:00+00:00,-1.3774999,-4.4827275,0.0,3.0,2.8116899,5.8048253
2022-01-24 04:00:00+00:00,-1.6775,-4.8305674,0.0,3.0,3.2599385,5.0528407
2022-01-24 05:00:00+00:00,-1.6775,-4.9428444,0.0,2.0,3.671294,5.937272
2022-01-24 06:00:00+00:00,-1.9775,-4.9871035,0.0,2.0,1.8,4.3498964
2022-01-24 07:00:00+00:00,-2.3775,-5.4385996,0.0,1.0,2.0364676,1.8
2022-01-24 08:00:00+00:00,-2.8775,-5.752343,0.0,3.0,0.71999997,1.835647
2022-01-24 09:00:00+00:00,-2.4775,-5.7171144,0.0,3.0,3.4152596,4.5820518
2022-01-24 10:00:00+00:00,-2.2775,-5.6544228,0.0,71.0,4.5536795,8.78872
2022-01-24 11:00:00+00:00,-1.9775,-6.5525575,0.0,71.0,12.849528,20.418695
2022-01-24 12:00:00+00:00,-2.7775,-7.192665,0.0,3.0,10.685391,18.681883
2022-01-24 13:00:00+00:00,-2.2775,-6.931444,0.0,3.0,11.792404,16.263872
2022-01-24 14:00:00+00:00,-2.0275,-7.0533624,0.0,3.0,13.358861,17.377226
2022-01-24 15:00:00+00:00,-1.8275,-6.7838287,0.0,2.0,12.7279215,15.986595
2022-01-24 16:00:00+00:00,-1.1274999,-5.417819,0.0,3.0,8.473393,10.308831
2022-01-24 17:00:00+00:00,-0.6275,-4.1093526,0.0,3.0,3.219938,3.7064266
2022-01-24 18:00:00+00:00,-0.2775,-3.8585496,0.0,3.0,3.7064266,4.510787
2022-01-24 19:00:00+00:00,-0.17750001,-3.8595045,0.0,3.0,4.3349743,5.0911684
2022-01-24 20:00:00+00:00,0.022499993,-4.1872363,0.0,3.0,8.049845,9.422101
2022-01-24 21:00:00+00:00,-0.32750002,-4.7310166,0.0,3.0,9.346143,11.525623
2022-01-24 22:00:00+00:00,-1.7275,-6.1784296,0.0,2.0,10.028439,18.919704
2022-01-24 23:00:00+00:00,-2.3274999,-6.2651796,0.0,3.0,6.9153743,17.727943
2022-01-25 00:00:00+00:00,-1.3774999,-4.999281,0.0,3.0,5.6920996,13.237038
2022-01-25 01:00:00+00:00,-0.47750002,-4.622884,0.0,3.0,9.826088,19.13426
2022-01-25 02:00:00+00:00,0.22249998,-4.6503487,0.0,3.0,14.618837,25.212852
2022-01-25 03:00:00+00:00,0.27249998,-4.602552,0.0,3.0,15.111424,25.932495
2022-01-25 04:00:00+00:00,0.27249998,-4.2747235,0.0,3.0,13.276144,24.36591
2022-01-25 05:00:00+00:00,0.47249997,-3.8024745,0.0,3.0,11.966954,23.587555
2022-01-25 06:00:00+00:00,0.92249995,-3.1066074,0.0,3.0,10.636766,21.42227
2022-01-25 07:00:00+00:00,0.6225,-2.848438,0.0,3.0,6.989936,17.786331
2022-01-25 08:00:00+00:00,0.47249997,-2.833745,0.0,3.0,5.8603754,16.323528
2022-01-25 09:00:00+00:00,0.5225,-2.895389,0.0,3.0,6.489992,16.676977
2022-01-25 10:00:00+00:00,0.5225,-2.886949,0.0,3.0,6.297428,16.746773
2022-01-25 11:00:00+00:00,0.3225,-3.0361881,0.0,2.0,5.904439,15.646544
2022-01-25 12:00:00+00:00,-0.4275,-4.1717443,0.0,0.0,7.8954163,10.853866
2022-01-25 13:00:00+00:00,0.42249995,-3.0098996,0.0,2.0,6.725354,13.084402
2022-01-25 14:00:00+00:00,2.0225,-1.4572558,0.0,3.0,7.2359104,14.512064
2022-01-25 15:00:00+00:00,2.9725,-0.6139822,0.0,3.0,7.968939,11.726277
2022-01-25 16:00:00+00:00,3.7725,0.34653807,0.0,3.0,6.9153743,9.290511
2022-01-25 17:00:00+00:00,5.1725,1.5228491,0.0,2.0,8.4042845,10.538843
